tree_id,name,source_prefab_name,source_prefab_index,source_prefab_path,x,y,z,rotation_y,scale_x,scale_y,scale_z,height,radius,bbox_size_x,bbox_size_y,bbox_size_z,renderer_count,collider_count
946,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,912.0120,102.5688,260.9459,137.4676,1.0000,1.0000,1.0000,22.8586,12.1912,24.3824,22.8586,24.2084,1,1
947,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,646.8561,125.6928,186.9303,259.7043,1.0000,1.0000,1.0000,22.8586,10.5710,18.8416,22.8586,21.1420,1,1
948,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,576.0048,108.6903,484.8124,66.4818,1.0000,1.0000,1.0000,22.8586,11.6842,21.8889,22.8586,23.3685,1,1
949,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,556.1622,109.3120,355.5937,115.4072,1.0000,1.0000,1.0000,22.4601,12.5459,22.7754,22.4601,25.0918,1,1
950,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,273.7693,116.1071,254.9203,142.9220,1.0000,1.0000,1.0000,22.4601,12.8191,25.6381,22.4601,24.6861,1,1
951,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,584.4431,101.8891,124.9848,242.4213,1.0000,1.0000,1.0000,20.4645,13.5810,27.1620,20.4645,26.1708,1,1
952,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,374.9418,124.1304,706.3277,173.5841,1.0000,1.0000,1.0000,20.4645,11.4397,20.8148,20.4645,22.8794,1,1
953,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,706.9363,163.6693,128.3073,281.6635,1.0000,1.0000,1.0000,22.4601,11.5612,19.3264,22.4601,23.1224,1,1
954,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,664.2181,119.9495,321.2660,227.1860,1.0000,1.0000,1.0000,22.4601,12.7589,25.2543,22.4601,25.5178,1,1
955,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,906.3646,90.1650,595.7357,63.9483,1.0000,1.0000,1.0000,20.4645,13.4857,26.9715,20.4645,25.8965,1,1
956,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,792.2842,116.7811,787.2402,115.8006,1.0000,1.0000,1.0000,20.4645,13.4691,26.9383,20.4645,25.8496,1,1
957,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,578.6926,109.8880,24.2881,187.2988,1.0000,1.0000,1.0000,22.4601,11.1062,22.2125,22.4601,17.9882,1,1
958,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,196.8849,125.0607,266.5888,83.3332,1.0000,1.0000,1.0000,22.8586,10.1642,17.8224,22.8586,20.3284,1,1
959,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,323.8994,116.9347,551.9423,215.6725,1.0000,1.0000,1.0000,20.4645,13.9236,27.3106,20.4645,27.8472,1,1
960,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,47.9647,124.5509,341.4520,239.7170,1.0000,1.0000,1.0000,20.4645,13.7260,27.4520,20.4645,26.6110,1,1
961,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,555.4836,114.6678,576.5380,174.3757,1.0000,1.0000,1.0000,22.4601,10.9144,21.8289,22.4601,17.4467,1,1
962,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,785.5839,145.9002,834.8585,308.1078,1.0000,1.0000,1.0000,23.5764,12.8837,25.7673,23.5764,25.6378,1,1
963,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,71.4841,102.0963,248.9052,345.0347,1.0000,1.0000,1.0000,22.8586,11.0319,22.0637,22.8586,20.0414,1,1
964,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,810.7693,143.3557,122.8673,11.4016,1.0000,1.0000,1.0000,22.8586,10.6866,21.3732,22.8586,19.1374,1,1
965,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,58.3759,123.9719,51.5164,32.9568,1.0000,1.0000,1.0000,20.4645,13.8393,26.9879,20.4645,27.6787,1,1
966,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,154.8060,131.2381,435.1117,110.3586,1.0000,1.0000,1.0000,23.5764,11.8785,23.7570,23.5764,23.3070,1,1
967,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,807.2714,112.8915,240.5229,359.1706,1.0000,1.0000,1.0000,22.8586,9.4251,18.8501,22.8586,16.0348,1,1
968,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,440.8038,164.6947,490.0610,351.1579,1.0000,1.0000,1.0000,20.4645,11.7710,21.5888,20.4645,23.5420,1,1
969,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,227.5049,107.6951,385.2379,312.5116,1.0000,1.0000,1.0000,22.4601,12.7653,25.2306,22.4601,25.5305,1,1
970,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,863.9402,79.3359,715.7596,232.7951,1.0000,1.0000,1.0000,22.4601,12.8191,24.7014,22.4601,25.6382,1,1
971,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,104.8444,139.6748,329.8817,317.1620,1.0000,1.0000,1.0000,23.5764,12.9458,25.8508,23.5764,25.8916,1,1
972,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,569.0609,120.1194,193.0561,247.0050,1.0000,1.0000,1.0000,23.5764,12.1029,24.2058,23.5764,23.8014,1,1
973,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,443.3777,114.1606,640.2729,294.3301,1.0000,1.0000,1.0000,22.4601,12.4942,22.5501,22.4601,24.9884,1,1
974,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,742.5903,157.7671,552.0242,257.7956,1.0000,1.0000,1.0000,23.5764,11.0277,22.0554,23.5764,21.4707,1,1
975,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,22.9699,127.2196,362.9315,1.0825,1.0000,1.0000,1.0000,20.4645,10.6402,18.9843,20.4645,21.2805,1,1
976,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,820.4210,133.4529,836.1458,203.8657,1.0000,1.0000,1.0000,22.4601,12.4705,24.9411,22.4601,22.4505,1,1
977,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,405.0155,127.0045,847.3762,310.7735,1.0000,1.0000,1.0000,23.5764,12.9295,25.8590,23.5764,25.7795,1,1
978,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,430.0152,104.1886,757.1888,313.3467,1.0000,1.0000,1.0000,22.4601,12.7468,25.2943,22.4601,25.4936,1,1
979,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,297.5553,106.7766,516.9729,182.8600,1.0000,1.0000,1.0000,22.8586,9.6937,19.3874,22.8586,16.6765,1,1
980,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,787.1224,159.2228,45.3187,291.3100,1.0000,1.0000,1.0000,23.5764,11.9624,23.9248,23.5764,23.4912,1,1
981,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,407.9467,119.0834,86.5751,303.4577,1.0000,1.0000,1.0000,22.4601,12.7909,24.1997,22.4601,25.5819,1,1
982,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,637.5928,133.6423,475.6740,69.6370,1.0000,1.0000,1.0000,20.4645,13.0471,26.0942,20.4645,24.7142,1,1
983,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,582.8078,109.5827,323.8181,143.4227,1.0000,1.0000,1.0000,20.4645,13.9447,27.4045,20.4645,27.8894,1,1
984,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,453.5861,111.9856,165.7223,4.0045,1.0000,1.0000,1.0000,20.4645,11.0901,20.0086,20.4645,22.1802,1,1
985,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,860.2951,111.0419,195.6516,126.4963,1.0000,1.0000,1.0000,23.5764,12.8424,25.6848,23.5764,25.5252,1,1
986,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,485.6862,150.1104,640.1266,58.8992,1.0000,1.0000,1.0000,22.8586,12.0456,23.1206,22.8586,24.0912,1,1
987,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,629.8817,115.9453,89.2730,355.3583,1.0000,1.0000,1.0000,22.4601,10.7975,21.5951,22.4601,17.1220,1,1
988,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,414.4192,119.3921,248.4652,164.6677,1.0000,1.0000,1.0000,22.4601,11.8919,23.7838,22.4601,20.3648,1,1
989,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,146.8509,133.0933,24.3822,236.5352,1.0000,1.0000,1.0000,22.8586,12.1154,23.4228,22.8586,24.2307,1,1
990,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,218.1685,99.6837,473.4811,12.1134,1.0000,1.0000,1.0000,23.5764,11.0169,21.4477,23.5764,22.0338,1,1
991,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,147.8461,131.3147,323.6403,28.1241,1.0000,1.0000,1.0000,22.8586,11.9286,23.8572,22.8586,22.6842,1,1
992,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,562.5440,113.6207,859.4304,115.7084,1.0000,1.0000,1.0000,22.4601,12.5596,22.8370,22.4601,25.1191,1,1
993,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,296.2236,154.2555,727.4866,90.3543,1.0000,1.0000,1.0000,20.4645,10.5238,21.0475,20.4645,18.7212,1,1
994,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,466.0705,155.1460,478.9626,289.1112,1.0000,1.0000,1.0000,22.8586,11.3798,20.9954,22.8586,22.7595,1,1
995,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,312.6391,112.4835,267.3995,28.9233,1.0000,1.0000,1.0000,22.8586,11.9632,23.9263,22.8586,22.8075,1,1
996,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,228.2568,116.7080,870.5489,240.8867,1.0000,1.0000,1.0000,20.4645,13.6670,27.3340,20.4645,26.4278,1,1
997,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,630.0360,134.5972,788.7870,202.5476,1.0000,1.0000,1.0000,23.5764,12.0666,23.7210,23.5764,24.1332,1,1
998,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,879.9470,76.0849,720.2934,212.6468,1.0000,1.0000,1.0000,23.5764,12.7028,25.1748,23.5764,25.4057,1,1
999,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,801.5925,129.9016,414.5143,52.5294,1.0000,1.0000,1.0000,22.8586,12.1865,23.8435,22.8586,24.3730,1,1
