Time(ms),Voltage(V),Current(mA),Power(mW),Mode
70197,5.04,104.90,528.28,2
70209,5.03,104.80,527.35,2
70222,5.04,99.70,502.89,2
70234,5.04,104.70,527.69,2
70246,5.04,104.80,527.77,2
70259,5.04,104.80,527.77,2
70271,5.04,100.10,504.50,2
70284,5.04,104.50,526.26,2
70296,5.04,105.00,528.78,2
70309,5.04,105.20,529.79,2
70321,5.04,101.20,510.45,2
70333,5.04,105.10,529.28,2
70346,5.04,104.60,526.77,2
70358,5.04,102.90,518.20,2
70371,5.04,100.60,507.43,2
70383,5.03,107.80,542.45,2
70396,5.04,104.80,527.77,2
70408,5.04,101.10,509.14,2
70420,5.04,100.00,504.40,2
70433,5.03,104.90,527.86,2
70445,5.04,103.80,522.74,2
70458,5.04,99.80,502.99,2
70470,5.04,104.90,528.70,2
70482,5.04,104.90,528.28,2
70495,5.04,104.80,527.77,2
70507,5.04,101.30,510.96,2
70520,5.04,104.40,525.76,2
70532,5.04,104.80,527.77,2
70545,5.04,105.40,530.79,2
70557,5.04,100.10,504.90,2
70569,5.04,104.80,528.19,2
70582,5.04,105.20,529.79,2
70594,5.04,104.60,526.77,2
70607,5.04,100.30,505.91,2
70619,5.04,105.10,529.70,2
70632,5.04,104.80,527.77,2
70644,5.04,100.00,504.00,2
70656,5.04,101.00,509.44,2
70669,5.04,104.90,528.28,2
70681,5.04,104.90,528.28,2
70694,5.04,99.90,503.90,2
70706,5.04,103.70,522.65,2
70719,5.03,105.90,532.89,2
70731,5.04,105.90,533.31,2
70743,5.04,100.10,504.50,2
70756,5.04,104.80,528.19,2
70768,5.04,105.30,530.29,2
70781,5.04,104.80,527.77,2
70793,5.04,99.70,502.89,2
70806,5.04,105.10,529.28,2
70818,5.04,105.80,532.81,2
70830,5.04,105.20,529.79,2
70843,5.04,99.90,503.50,2
70855,5.04,105.30,530.29,2
70868,5.04,104.60,526.77,2
70880,5.04,100.80,507.63,2
70892,5.04,100.20,505.41,2
70905,5.04,105.20,529.79,2
70917,5.04,106.00,533.82,2
70930,5.04,99.90,503.90,2
70942,5.04,102.30,515.59,2
70955,5.04,105.00,528.78,2
70967,5.04,105.40,530.79,2
70979,5.04,100.20,505.01,2
70992,5.04,104.60,527.18,2
71004,5.04,104.70,527.27,2
71017,5.03,104.80,527.35,2
71029,5.04,99.70,502.49,2
71041,5.04,105.10,529.28,2
71054,5.04,104.80,527.77,2
71066,5.04,105.20,529.79,2
71079,5.04,99.90,503.50,2
71091,5.04,105.20,529.79,2
71104,5.04,105.10,529.70,2
71116,5.04,102.40,515.69,2
71128,5.04,100.80,508.44,2
71141,5.04,105.90,533.31,2
71153,5.04,105.00,528.78,2
71166,5.04,100.20,505.01,2
71178,5.04,101.60,512.06,2
71191,5.04,105.20,530.21,2
71203,5.04,105.70,532.73,2
71215,5.04,100.10,504.90,2
71228,5.04,106.00,534.24,2
71240,5.04,106.10,534.32,2
71253,5.04,105.40,530.79,2
71265,5.04,100.30,505.51,2
71278,5.04,104.90,528.28,2
71290,5.04,105.90,533.31,2
71302,5.04,104.90,528.28,2
71315,5.04,99.90,503.50,2
71327,5.03,106.30,534.90,2
71340,5.04,104.60,526.77,2
71352,5.04,103.50,521.23,2
71365,5.04,99.90,503.90,2
71377,5.04,105.50,531.72,2
71389,5.04,105.80,532.81,2
71402,5.04,99.90,503.50,2
71414,5.04,100.80,508.03,2
71426,5.04,106.30,535.33,2
71439,5.04,105.20,529.79,2
71451,5.04,97.00,488.88,2
71464,5.04,105.90,534.16,2
71476,5.04,105.30,530.29,2
71489,5.04,104.80,528.19,2
71501,5.04,99.80,502.99,2
71513,5.04,104.80,527.77,2
71526,5.03,105.20,529.37,2
71538,5.04,106.10,534.32,2
71551,5.04,101.60,512.06,2
71563,5.04,104.90,528.28,2
71575,5.04,105.00,528.78,2
71588,5.04,105.00,529.20,2
71600,5.04,102.70,517.20,6
71613,4.93,96.70,476.54,6
71625,5.04,101.70,512.97,6
71638,5.05,87.40,441.54,7
71650,5.06,87.30,441.74,7
71662,5.06,92.20,466.16,7
71675,5.05,92.10,465.29,7
71687,5.04,100.30,505.91,7
71699,5.05,100.70,508.33,7
71712,5.04,102.80,518.11,7
71724,5.04,101.30,510.55,7
71737,5.04,97.40,490.90,7
71749,5.04,102.10,514.58,7
71761,5.04,101.70,512.57,7
71774,5.04,101.40,511.06,7
71786,5.05,96.80,488.65,7
71799,5.05,100.90,509.34,7
71811,5.04,103.80,523.57,7
71824,5.04,101.10,509.54,7
71836,5.05,99.80,503.79,7
71848,5.04,101.40,511.06,7
71861,5.05,103.10,520.45,7
71873,5.04,103.00,519.53,7
71886,5.05,96.80,488.65,7
71898,5.04,101.80,513.07,7
71910,5.04,104.10,524.66,7
71923,5.04,102.90,518.62,7
71935,5.05,98.10,495.21,7
71948,5.04,102.80,518.11,7
71960,5.04,102.20,515.09,7
71972,5.04,96.60,486.86,7
71985,5.04,98.20,495.32,7
71997,5.04,102.40,516.10,7
72010,5.04,101.80,513.07,7
72022,5.05,96.40,486.63,7
72034,5.05,99.20,500.76,7
72047,5.04,102.70,517.61,7
72059,5.04,103.40,521.14,7
72072,5.05,97.50,492.18,7
72084,5.05,101.20,510.86,7
72096,5.04,102.50,517.01,7
72109,5.04,101.90,513.58,7
72121,5.05,96.60,487.64,7
72134,5.04,101.40,511.46,7
72146,5.04,102.70,517.61,7
72158,5.04,101.20,510.45,7
72171,5.05,96.70,488.14,7
72183,5.04,101.80,513.07,7
72196,5.04,101.50,511.56,7
72208,5.04,98.80,498.35,7
72220,5.05,96.90,489.15,7
72233,5.04,102.00,514.49,7
72245,5.04,101.60,512.47,7
72258,5.04,101.80,513.07,7
72270,5.05,97.40,491.68,7
72282,5.04,101.40,511.06,7
72295,5.04,103.90,524.07,7
72307,5.04,98.90,498.85,7
72320,5.05,101.50,512.37,7
72332,5.04,101.50,511.97,7
72344,5.04,102.30,515.59,7
72357,5.04,96.80,488.26,7
72369,5.04,98.70,497.45,7
72382,5.04,102.00,514.08,7
72394,5.04,101.50,511.56,7
72406,5.05,97.60,492.68,7
72419,5.04,101.70,512.97,7
72431,5.04,101.50,511.97,7
72444,5.04,101.40,511.06,7
72456,5.04,97.90,493.81,7
72468,5.04,101.70,512.57,7
72481,5.04,100.70,507.53,7
72493,5.04,102.70,517.61,7
72506,5.05,98.00,495.10,7
72518,5.04,102.70,517.61,7
72530,5.04,101.70,512.97,7
72543,5.04,100.10,504.90,7
72555,5.04,97.70,492.80,7
72568,5.04,101.60,512.47,7
72580,5.04,101.70,512.97,7
72593,5.04,97.50,491.79,7
72605,5.05,96.60,487.64,7
72617,5.04,101.20,510.05,7
72630,5.04,101.50,511.56,7
72642,5.05,96.90,489.15,7
72654,5.05,101.40,511.87,7
72667,5.04,102.50,516.60,7
72679,5.04,101.60,512.06,7
72692,5.05,96.60,487.64,7
72704,5.04,102.30,515.59,7
72717,5.04,104.60,527.60,7
72729,5.04,101.60,512.06,7
72741,5.04,96.60,487.25,7
72754,5.04,101.40,511.06,7
72766,5.04,101.60,512.06,7
72779,5.04,102.50,516.60,7
72791,5.05,97.90,494.20,7
72803,5.04,101.70,512.57,7
72816,5.04,102.10,514.99,7
72828,5.04,96.70,487.75,7
72841,5.05,96.50,487.13,7
72853,5.04,101.30,510.55,7
72865,5.04,102.60,517.10,7
72878,5.04,100.20,505.01,7
72890,5.05,99.70,503.29,7
72903,5.04,102.50,517.01,7
72915,5.04,103.10,519.62,7
72927,5.04,99.10,499.46,7
72940,5.04,101.80,513.07,7
72952,5.04,101.20,509.64,7
72965,5.04,102.80,518.11,7
72977,5.04,96.80,488.26,7
72989,5.04,100.70,507.53,7
73002,5.04,101.20,510.05,7
73014,5.04,101.50,511.56,7
73027,5.04,96.40,486.24,7
73039,5.04,101.70,512.57,7
73052,5.04,102.00,514.49,7
73064,5.04,101.30,510.96,7
73076,5.05,96.70,488.14,7
73089,5.04,101.30,510.96,7
73101,5.04,101.60,512.06,7
73114,5.04,101.70,512.57,7
73126,5.05,101.30,511.36,7
73138,5.04,102.70,518.02,7
73151,5.04,101.60,512.06,7
73163,5.04,96.70,487.37,7
73176,5.04,102.10,514.99,7
73188,5.04,102.40,516.10,7
73201,5.04,101.40,511.06,7
73213,5.04,97.80,493.30,7
73225,5.04,99.10,499.46,7
73238,5.04,102.50,516.60,7
73250,5.04,101.30,510.55,7
73263,5.05,96.50,487.13,7
73276,5.04,102.70,517.61,7
73288,5.04,101.60,512.06,7
73301,5.04,99.60,501.98,7
73313,5.05,100.30,506.31,7
73326,5.04,102.70,517.61,7
73338,5.04,101.90,513.17,7
73351,5.04,96.30,485.74,7
73363,5.04,101.50,511.56,7
73375,5.04,103.00,519.12,7
73388,5.04,101.70,512.97,7
73400,5.05,96.70,488.14,7
73413,5.04,101.70,512.57,7
73425,5.04,102.20,515.09,7
73437,5.04,101.70,512.97,7
73450,5.05,96.60,487.64,7
73462,5.04,101.30,510.55,7
73475,5.04,101.90,513.58,7
73487,5.04,101.40,511.06,7
73500,5.05,96.90,489.15,7
73512,5.04,101.40,511.06,7
73524,5.04,100.50,506.52,7
73537,5.04,101.90,513.58,7
73549,5.04,100.70,507.93,7
73562,5.04,102.50,517.01,7
73574,5.04,101.40,511.06,7
73586,5.04,97.70,492.80,7
73599,5.04,97.90,493.42,7
73611,5.04,101.40,511.06,7
73624,5.04,101.40,511.46,7
73636,5.04,96.90,488.76,7
73648,5.05,99.40,501.77,7
73661,5.04,101.80,513.07,7
73673,5.04,101.30,510.55,7
73686,5.04,99.70,502.89,7
73698,5.04,102.20,515.50,7
73710,5.04,102.50,516.19,7
73723,5.04,101.40,511.06,7
73735,5.05,98.10,495.21,7
73748,5.04,102.00,514.49,7
73760,5.04,101.30,510.96,7
73772,5.04,101.40,511.06,7
73785,5.05,97.60,492.68,7
73797,5.04,105.10,529.70,7
73810,5.04,101.60,512.06,7
73822,5.04,98.30,495.43,7
73834,5.05,96.40,486.63,7
73847,5.04,101.40,511.06,7
73859,5.04,102.50,517.01,7
73872,5.05,102.40,516.92,7
73884,5.05,97.90,494.20,7
73896,5.04,101.20,510.05,7
73909,5.04,102.00,514.08,7
73921,5.04,97.70,492.41,7
73934,5.04,103.30,521.05,7
73946,5.04,103.90,523.24,7
73958,5.04,102.20,515.09,7
73971,5.04,96.90,488.76,7
73983,5.04,101.50,511.97,7
73996,5.04,102.40,516.10,7
74008,5.04,102.50,516.60,7
74021,5.05,97.20,490.67,7
74033,5.04,102.00,514.08,7
74045,5.04,102.00,514.08,7
74058,5.04,101.70,512.57,7
74070,5.05,97.20,490.67,7
74083,5.04,101.80,513.07,7
74095,5.04,102.70,517.61,7
74107,5.04,101.60,512.47,7
74120,5.05,97.40,491.68,7
74132,5.04,105.30,531.13,7
74145,5.04,102.50,517.01,7
74157,5.04,99.80,502.59,7
74169,5.05,101.50,512.37,7
74182,5.04,101.40,511.06,7
74194,5.04,102.70,517.20,7
74207,5.04,96.80,488.26,7
74219,5.05,96.70,488.14,7
74231,5.04,101.70,512.57,7
74244,5.04,102.00,514.08,7
74256,5.04,97.60,492.29,7
74269,5.04,101.40,511.46,7
74281,5.04,101.40,511.06,7
74293,5.04,101.70,512.57,7
74306,5.04,98.00,494.31,7
74318,5.04,101.40,511.46,7
74331,5.04,104.40,526.59,7
74343,5.04,101.40,511.06,7
74355,5.04,96.60,487.25,7
74368,5.04,101.50,511.56,7
74380,5.04,101.60,512.47,7
74393,5.04,101.60,512.06,7
74405,5.05,96.80,488.65,7
74417,5.04,102.00,514.08,7
74430,5.04,102.20,515.09,7
74442,5.04,96.80,487.87,7
74455,5.05,96.60,487.64,7
74467,5.04,101.50,511.97,7
74479,5.04,101.70,512.97,7
74492,5.05,100.60,507.83,7
74504,5.04,100.90,508.94,7
74517,5.04,101.50,511.56,7
74529,5.04,101.30,510.96,7
74542,5.04,97.80,493.30,7
74554,5.04,101.00,509.04,7
74566,5.04,101.10,509.14,7
74579,5.04,101.70,512.97,7
74591,5.05,96.30,486.12,7
74604,5.04,102.50,516.60,7
74616,5.04,102.30,515.59,7
74629,5.04,101.40,511.46,7
74641,5.05,96.90,489.15,7
74653,5.04,101.50,511.56,7
74666,5.04,101.70,512.57,7
74678,5.04,98.10,494.42,7
74690,5.05,96.80,488.65,7
74703,5.04,104.40,525.76,7
74715,5.04,102.00,514.49,7
74728,5.04,101.30,510.55,7
74740,5.05,97.90,494.20,7
74752,5.04,101.50,511.97,7
74765,5.04,102.50,517.01,7
74777,5.04,98.30,495.43,7
74790,5.05,102.50,517.42,7
74802,5.04,101.80,513.48,7
74815,5.04,103.10,520.04,7
74827,5.05,97.70,493.19,7
74839,5.04,99.80,503.39,7
74852,5.04,101.00,509.44,7
74864,5.04,101.60,512.06,7
74877,5.05,96.90,489.15,7
74889,5.04,101.90,513.98,7
74901,5.04,101.90,513.98,7
74914,5.04,102.90,518.62,7
74926,5.05,96.80,488.65,7
74938,5.04,101.20,510.45,7
74951,5.04,101.80,513.07,7
74963,5.04,101.90,513.58,7
74976,5.05,97.90,494.20,7
74988,5.04,104.10,525.08,7
75001,5.04,103.10,520.04,7
75013,5.04,100.40,505.61,7
75025,5.04,100.80,508.03,7
75038,5.04,101.60,512.47,7
75050,5.04,101.50,511.56,7
75063,5.04,96.30,485.74,7
75075,5.05,96.80,488.65,7
75087,5.04,101.30,510.96,7
75100,5.04,101.80,513.07,7
75112,5.05,96.90,489.15,7
75125,5.04,101.70,512.97,7
75137,5.04,101.30,510.55,7
75149,5.04,101.50,511.97,7
75162,5.05,97.10,490.16,7
75174,5.04,101.60,512.47,7
75187,5.04,101.30,510.96,7
75199,5.04,102.10,514.58,7
75212,5.05,98.80,498.74,7
75224,5.04,102.00,514.08,7
75236,5.04,105.60,531.80,3
75249,5.04,104.70,527.27,3
75261,5.04,99.70,502.89,3
75274,5.04,104.50,526.26,3
75286,5.04,105.00,529.20,3
75298,5.04,100.10,504.50,3
75311,5.04,99.70,502.89,3
75323,5.04,105.20,529.79,3
75336,5.04,104.40,526.18,3
75348,5.04,103.40,521.14,3
75360,5.04,104.30,526.09,3
75373,5.04,105.00,529.20,3
75385,5.04,104.20,525.17,3
75398,5.04,99.70,502.49,3
75410,5.04,104.80,528.19,3
75423,5.04,105.50,531.30,3
75435,5.04,105.00,528.78,3
75447,5.04,99.50,501.88,3
75460,5.04,104.70,527.27,3
75472,5.04,104.90,528.28,3
75485,5.04,104.90,528.28,3
75497,5.04,100.20,505.01,3
75509,5.04,104.40,526.18,3
75522,5.04,104.80,527.77,3
75534,5.04,105.40,530.79,3
75547,5.04,99.40,501.37,3
75559,5.04,105.10,529.70,3
75571,5.04,105.00,529.20,3
75584,5.03,104.90,527.86,3
75596,5.04,101.90,513.98,3
75609,5.04,104.60,526.77,3
75621,5.04,105.00,529.20,3
75634,5.04,99.40,500.98,3
75646,5.04,105.70,532.73,3
75658,5.04,105.80,532.81,3
75671,5.04,104.10,524.66,3
75683,5.04,99.60,502.38,3
75696,5.03,106.70,536.91,3
75708,5.04,104.70,527.27,3
75721,5.04,104.90,528.70,3
75733,5.04,100.80,508.44,3
75745,5.04,105.40,531.22,3
75758,5.04,105.50,531.30,3
75770,5.04,101.50,511.56,3
75783,5.04,99.80,503.39,3
75795,5.04,104.20,525.17,3
75808,5.04,104.80,527.77,3
75820,5.04,104.60,526.77,3
75832,5.04,102.10,514.99,3
75845,5.04,104.60,527.18,3
75857,5.04,105.00,529.20,3
75870,5.04,100.50,506.52,3
75882,5.04,104.90,528.70,3
75895,5.04,105.40,530.79,3
75907,5.04,105.40,530.79,3
75919,5.04,99.50,501.88,3
75932,5.04,104.80,527.77,3
75944,5.04,104.60,526.77,3
75957,5.04,105.20,529.79,3
75969,5.04,99.90,503.90,3
75981,5.04,105.50,531.30,3
75994,5.04,104.80,528.19,3
76006,5.04,104.70,527.27,3
76019,5.04,99.80,503.39,3
76031,5.04,104.70,527.27,3
76044,5.04,105.10,529.70,3
76056,5.04,105.60,531.80,3
76068,5.04,100.00,504.00,3
76081,5.04,105.20,529.79,3
76093,5.04,104.50,526.26,3
76106,5.04,102.40,515.69,3
76118,5.04,104.50,527.10,3
76131,5.04,104.60,527.18,3
76143,5.04,105.70,532.31,3
76155,5.04,100.00,504.00,3
76168,5.04,104.70,527.69,3
76180,5.04,105.70,532.31,3
76193,5.04,104.90,528.28,3
76205,5.04,99.30,500.87,3
76218,5.04,104.50,526.26,3
76230,5.04,105.00,528.78,3
76242,5.04,105.80,532.81,3
76255,5.04,99.80,503.39,3
76267,5.04,105.00,528.78,3
76280,5.04,105.10,529.70,3
76292,5.04,104.60,526.77,3
76304,5.04,99.90,503.90,3
76317,5.04,104.40,525.76,3
76329,5.04,104.40,525.76,3
76342,5.04,103.70,522.65,3
76354,5.04,103.00,519.53,3
76366,5.04,104.50,526.26,3
76379,5.04,104.70,527.27,3
76391,5.04,99.90,503.10,3
76404,5.04,104.50,526.68,3
76416,5.04,104.40,525.76,3
76429,5.04,104.70,527.27,3
76441,5.04,99.80,503.39,3
76453,5.04,103.30,520.22,3
76466,5.04,105.70,532.31,3
76478,5.04,105.30,530.29,3
76491,5.04,99.90,503.90,3
76503,5.04,104.80,527.77,3
76515,5.04,104.70,527.27,3
76528,5.04,104.40,525.76,3
76540,5.04,100.00,504.40,3
76553,5.04,105.70,532.73,3
76565,5.04,105.10,529.28,3
76578,5.04,105.50,531.72,3
76590,5.04,101.20,510.45,3
76603,5.04,104.70,527.27,3
76616,5.04,105.00,528.78,3
76628,5.04,99.80,503.39,3
76641,5.04,104.70,527.27,3
76653,5.04,104.80,527.77,3
76666,5.03,103.50,520.81,3
76678,5.04,100.10,504.90,3
76690,5.04,105.60,531.80,3
76703,5.04,104.70,527.69,3
76715,5.04,104.80,527.77,3
76728,5.04,99.80,503.39,3
76740,5.04,104.10,524.25,3
76753,5.04,105.30,530.29,3
76765,5.04,102.60,517.10,3
76777,5.04,104.20,525.58,3
76790,5.04,104.70,527.69,3
76802,5.04,104.80,527.77,3
76815,5.04,99.80,502.99,3
76827,5.04,104.60,526.77,3
76839,5.04,105.20,529.79,3
76852,5.04,103.40,520.72,3
76864,5.04,101.00,509.04,3
76877,5.04,104.90,528.28,3
76889,5.04,104.60,526.77,3
76902,5.04,104.90,528.28,3
76914,5.04,100.10,504.90,3
76926,5.04,104.60,526.77,3
76939,5.04,104.50,526.26,3
76951,5.04,99.60,501.59,3
76964,5.04,100.10,504.90,3
76976,5.04,105.10,529.28,3
76989,5.04,105.50,531.30,3
77001,5.04,104.60,526.77,3
77013,5.04,102.10,514.99,3
77026,5.04,105.60,531.80,3
77038,5.04,105.80,532.81,3
77051,5.04,100.10,504.10,3
77063,5.04,105.40,531.22,3
77075,5.04,106.10,534.74,3
77088,5.04,104.80,527.77,3
77100,5.04,100.70,507.53,3
77113,5.04,104.10,524.25,3
77125,5.04,106.00,533.82,3
77138,5.04,105.10,529.70,3
77150,5.04,99.90,503.50,3
77162,5.04,106.20,534.82,3
77175,5.04,104.70,527.69,3
77187,5.04,104.60,526.77,3
77200,5.04,100.10,504.50,3
77212,5.04,104.70,527.27,3
77225,5.04,105.00,529.20,3
77237,5.04,103.90,524.07,3
77249,5.04,100.50,506.92,3
77262,5.04,104.60,527.18,3
77274,5.04,105.60,531.80,3
77287,5.04,101.10,509.14,3
77299,5.04,104.60,527.60,3
77312,5.04,104.70,527.69,3
77324,5.04,104.30,525.25,3
77336,5.04,100.40,506.02,3
77349,5.04,104.40,525.76,3
77361,5.04,104.40,526.18,3
77374,5.04,105.30,530.29,3
77386,5.04,100.20,505.41,3
77399,5.04,105.40,530.79,3
77411,5.04,104.60,526.77,3
77424,5.04,103.30,520.22,3
77436,5.04,100.40,506.42,3
77448,5.04,104.70,527.27,3
77461,5.04,104.60,526.77,3
77473,5.04,101.10,509.54,3
77486,5.04,102.30,515.59,3
77498,5.04,104.40,525.76,3
77510,5.04,105.60,531.80,3
77523,5.04,99.40,501.37,3
77535,5.04,104.60,527.60,3
77548,5.04,105.80,532.81,3
77560,5.04,105.10,529.28,3
77573,5.04,101.20,510.05,3
77585,5.04,104.90,528.28,3
77597,5.04,104.70,527.69,3
77610,5.04,104.70,527.69,3
77622,5.04,99.90,503.50,3
77635,4.91,205.60,1009.08,6
77647,5.04,101.90,513.58,6
77660,5.06,92.20,466.16,7
77672,5.06,86.90,439.71,7
77684,5.05,92.20,465.79,7
77697,5.05,92.30,466.30,7
77709,5.04,101.50,511.56,7
77721,5.05,96.80,489.03,7
77734,5.04,101.80,513.07,7
77746,5.04,101.40,511.06,7
77759,5.04,101.40,511.46,7
77771,5.05,99.80,503.79,7
77783,5.04,101.60,512.06,7
77796,5.04,102.80,518.11,7
77808,5.04,98.10,494.42,7
77821,5.04,101.40,511.06,7
77833,5.04,101.50,511.56,7
77845,5.04,103.00,519.12,7
77858,5.04,96.50,486.75,7
77870,5.05,100.50,507.32,7
77883,5.04,102.20,515.09,7
77895,5.04,102.00,514.08,7
77907,5.05,96.50,487.52,7
77920,5.04,102.70,517.61,7
77932,5.04,101.80,513.07,7
77945,5.04,101.90,513.58,7
77957,5.05,96.70,488.14,7
77969,5.04,101.40,511.06,7
77982,5.04,103.20,519.72,7
77994,5.04,101.50,511.56,7
78007,5.05,98.50,497.23,7
78019,5.04,101.30,510.96,7
78032,5.04,101.40,511.06,7
78044,5.04,96.90,488.76,7
78056,5.05,98.70,498.24,7
78069,5.04,102.00,514.08,7
78081,5.04,101.40,511.06,7
78093,5.05,97.70,493.19,7
78106,5.05,99.10,500.26,7
78118,5.04,101.50,511.56,7
78131,5.04,101.50,511.97,7
78143,5.05,97.60,492.68,7
78155,5.04,101.40,511.46,7
78168,5.04,101.30,510.96,7
78180,5.04,101.60,512.47,7
78193,5.05,97.90,494.20,7
78205,5.04,102.20,515.50,7
78217,5.04,102.50,516.60,7
78230,5.04,101.60,512.06,7
78242,5.05,97.00,489.66,7
78255,5.04,102.00,514.08,7
78267,5.04,102.10,514.58,7
78279,5.04,104.20,525.17,7
78292,5.05,97.40,491.68,7
78304,5.04,101.40,510.65,7
78317,5.04,101.80,513.07,7
78329,5.04,102.70,517.61,7
78342,5.04,97.90,493.81,7
78354,5.04,101.60,512.06,7
78366,5.04,101.50,511.97,7
78379,5.04,97.50,491.40,7
78391,5.05,102.80,518.93,7
78404,5.04,101.20,510.45,7
78416,5.04,101.50,511.97,7
78428,5.05,96.70,488.14,7
78441,5.04,98.50,496.44,7
78453,5.04,102.10,514.99,7
78466,5.04,101.70,512.97,7
78478,5.04,98.80,498.35,7
78490,5.04,103.80,523.57,7
78503,5.04,102.20,514.68,7
78515,5.04,101.90,513.98,7
78528,5.05,96.40,486.63,7
78540,5.04,101.40,511.06,7
78552,5.04,101.50,511.56,7
78565,5.04,101.70,512.57,7
78577,5.04,96.70,487.75,7
78590,5.04,101.50,511.56,7
78602,5.04,101.60,512.06,7
78615,5.04,99.10,499.46,7
78627,5.05,97.30,491.17,7
78639,5.04,101.40,511.06,7
78652,5.04,101.30,510.96,7
78664,5.04,97.80,493.30,7
78676,5.05,97.50,492.18,7
78689,5.04,101.80,513.07,7
78701,5.04,102.30,515.59,7
78714,5.05,97.50,492.57,7
78726,5.04,104.60,527.60,7
78738,5.04,102.20,515.50,7
78751,5.04,101.70,512.97,7
78763,5.04,97.30,490.78,7
78776,5.04,101.80,513.48,7
78788,5.04,101.40,511.06,7
78800,5.04,102.20,515.09,7
78813,5.05,97.20,490.67,7
78825,5.04,101.40,511.06,7
78838,5.04,101.30,510.15,7
78850,5.04,100.30,505.51,7
78862,5.05,97.20,490.67,7
78875,5.04,101.60,512.06,7
78887,5.04,101.40,511.06,7
78900,5.04,101.50,511.97,7
78912,5.05,98.20,495.71,7
78924,5.04,102.60,517.10,7
78937,5.04,101.40,511.06,7
78949,5.04,99.00,499.36,7
78962,5.05,101.30,511.36,7
78974,5.04,101.60,512.47,7
78987,5.04,101.60,512.06,7
78999,5.05,96.50,487.13,7
79011,5.04,102.00,514.08,7
79024,5.04,101.00,509.44,7
79036,5.04,104.40,526.18,7
79049,5.04,97.70,492.80,7
79061,5.05,102.70,518.43,7
79073,5.04,102.40,516.10,7
79086,5.04,101.80,513.07,7
79098,5.05,97.00,490.04,7
79111,5.04,102.20,515.09,7
79123,5.04,102.10,514.99,7
79135,5.04,101.60,512.06,7
79148,5.05,98.20,495.71,7
79160,5.04,101.30,510.55,7
79173,5.04,101.90,513.58,7
79185,5.04,100.30,505.91,7
79198,5.05,100.30,506.31,7
79210,5.04,102.00,514.49,7
79222,5.04,101.50,511.56,7
79235,5.04,96.10,484.73,7
79247,5.04,97.60,491.90,7
79259,5.04,102.90,518.62,7
79272,5.04,102.20,515.50,7
79284,5.05,96.40,486.63,7
79297,5.05,101.20,510.86,7
79309,5.04,101.70,512.57,7
79322,5.04,102.40,516.10,7
79334,5.05,96.70,488.53,7
79346,5.04,101.60,512.47,7
79359,5.04,102.40,516.10,7
79371,5.04,101.20,510.45,7
79384,5.05,96.60,487.64,7
79396,5.04,103.30,520.63,7
79408,5.04,101.50,511.56,7
79421,5.04,101.60,512.06,7
79433,5.05,96.30,486.12,7
79446,5.04,104.30,525.67,7
79458,5.04,105.90,533.31,7
79470,5.04,96.70,487.37,7
79483,5.05,97.70,493.19,7
79495,5.04,101.40,511.06,7
79508,5.04,101.30,510.96,7
79520,5.05,96.50,487.13,7
79532,5.05,99.60,502.78,7
79545,5.04,101.50,511.97,7
79557,5.04,102.50,516.60,7
79570,5.04,96.70,487.75,7
79582,5.04,104.60,527.18,7
79594,5.04,101.40,511.06,7
79607,5.04,101.20,510.05,7
79619,5.05,96.40,486.63,7
79632,5.04,102.30,515.59,7
79644,5.04,104.00,523.74,7
79656,5.04,102.10,514.18,7
79669,5.05,96.00,484.61,7
79681,5.04,101.20,510.05,7
79694,5.04,101.50,511.97,7
79706,5.04,101.50,511.97,7
79718,5.05,96.40,486.63,7
79731,5.04,102.50,517.01,7
79743,5.04,102.00,514.49,7
79756,5.04,101.90,513.98,7
79768,5.05,97.70,493.19,7
79780,5.04,101.30,510.55,7
79793,5.04,101.20,510.05,7
79805,5.04,96.60,486.86,7
79818,5.04,97.80,493.30,7
79830,5.04,102.50,516.60,7
79842,5.04,102.00,514.49,7
79855,5.05,97.20,490.67,7
79867,5.05,99.40,501.77,7
79880,5.04,103.50,522.05,7
79892,5.04,102.80,518.52,7
79904,5.04,96.70,487.75,7
79917,5.04,101.40,511.46,7
79930,5.04,102.40,515.69,7
79943,5.04,99.50,501.88,7
79955,5.05,96.70,488.53,7
79967,5.04,102.50,516.60,7
79980,5.04,101.90,513.58,7
79992,5.04,96.80,488.26,7
80005,5.05,98.30,496.22,7
80017,5.04,102.20,515.09,7
80029,5.04,102.40,516.10,7
80042,5.05,98.50,497.23,7
80054,5.05,100.90,509.34,7
80066,5.04,102.10,514.58,7
80079,5.04,102.70,517.61,7
80091,5.05,97.20,490.67,7
80104,5.04,101.20,510.45,7
80116,5.04,101.10,509.95,7
80129,5.04,101.50,511.97,7
80141,5.04,97.90,493.81,7
80153,5.04,101.50,511.56,7
80166,5.04,101.60,512.06,7
80178,5.04,101.80,513.07,7
80191,5.05,97.30,491.17,7
80203,5.04,101.30,510.96,7
80215,5.04,101.60,512.47,7
80228,5.04,101.50,511.56,7
80240,5.05,96.30,486.12,7
80253,5.04,101.70,512.57,7
80265,5.04,100.70,507.53,7
80277,5.04,100.90,508.54,7
80290,5.05,101.20,510.86,7
80302,5.04,103.20,520.13,7
80315,5.04,101.60,512.47,7
80327,5.04,96.70,487.75,7
80340,5.04,101.60,512.47,7
80352,5.04,101.50,511.97,7
80364,5.04,101.80,513.07,7
80377,5.05,97.60,492.68,7
